pc_time,esp_time,az
1771498233.4129338,29500,1.016
1771498233.4444737,29550,0.995
1771498233.528771,29600,1.791
1771498233.544075,29650,0.485
1771498233.6102145,29700,1.098
1771498233.643548,29750,-0.249
1771498233.7103794,29800,1.347
1771498233.7338717,29850,0.527
1771498233.8348138,29900,0.57
1771498233.8691328,29950,2.0
1771498233.911849,30000,2.0
1771498233.9555664,30050,0.864
1771498234.037068,30100,1.462
1771498234.044571,30150,1.507
1771498234.130454,30200,-0.1
1771498234.1393948,30250,-0.132
1771498234.2232127,30300,1.188
1771498234.237259,30350,1.59
1771498234.327248,30400,2.0
1771498234.3461366,30450,0.242
1771498234.3947365,30500,-0.03
1771498234.468708,30550,-0.001
1771498234.4866254,30600,-0.339
1771498234.553125,30650,1.051
1771498234.5929058,30700,-0.364
1771498234.645278,30750,1.728
1771498234.682526,30800,2.0
1771498234.7397313,30850,0.127
1771498234.8141391,30900,-2.0
1771498234.838995,30950,-0.291
1771498234.8980048,31000,1.964
1771498234.9451075,31050,0.67
1771498234.9906902,31100,1.22
1771498235.0690727,31150,-1.083
1771498235.0868332,31200,1.141
1771498235.1446908,31250,2.0
1771498235.178549,31300,0.911
1771498235.2453718,31350,1.253
1771498235.2873976,31400,2.0
1771498235.3512197,31450,1.134
1771498235.4147987,31500,-1.66
1771498235.4532626,31550,-0.74
1771498235.4938083,31600,2.0
1771498235.5838673,31650,-0.15
1771498235.593326,31700,-1.491
1771498235.6692083,31750,0.953
1771498235.6873968,31800,-0.672
1771498235.7641687,31850,2.0
1771498235.7813709,31900,-2.0
1771498235.8603044,31950,-0.711
1771498235.8751373,32000,-1.762
1771498235.9591675,32050,0.197
1771498236.010749,32100,0.895
1771498236.1020198,32150,0.197
1771498236.1049411,32200,0.76
1771498236.1795359,32250,2.0
1771498236.1795359,32300,-1.474
1771498236.2734098,32350,2.0
1771498236.2765126,32400,2.0
1771498236.3535128,32450,-0.797
1771498236.3885312,32500,1.713
1771498236.443271,32550,1.22
1771498236.48268,32600,1.542
1771498236.532599,32650,-1.496
1771498236.6118295,32700,2.0
1771498236.6350253,32750,2.0
1771498236.6955001,32800,-0.461
1771498236.73824,32850,0.527
1771498236.7882695,32900,0.644
1771498236.8333428,32950,-1.13
1771498236.8858502,33000,0.831
1771498236.952332,33050,2.0
1771498236.993116,33100,2.0
1771498237.0383518,33150,-1.161
1771498237.1492915,33200,-0.629
1771498237.2119613,33250,-0.939
1771498237.2119613,33300,1.231
1771498237.244641,33350,0.892
1771498237.303041,33400,1.449
1771498237.339231,33450,0.971
1771498237.3940933,33500,1.022
