pc_time,esp_time,az
1771494708.8280542,243543,0.876
1771494708.9026127,243593,1.811
1771494708.9386885,243643,1.434
1771494708.989763,243693,1.388
1771494709.0345988,243743,1.456
1771494709.0899665,243793,1.615
1771494709.17938,243843,1.024
1771494709.17938,243893,1.974
1771494709.2433991,243943,1.785
1771494709.2905176,243993,0.795
1771494709.341812,244043,0.919
1771494709.4038296,244093,1.004
1771494709.436647,244143,0.979
1771494709.5041928,244193,2.0
1771494709.5314364,244243,0.981
1771494709.6044846,244293,0.626
1771494709.6268475,244343,1.277
1771494709.704771,244393,0.595
1771494709.7561765,244443,0.651
1771494709.8071477,244493,1.063
1771494709.839742,244543,0.956
1771494709.9337487,244593,1.111
1771494709.9337487,244643,1.09
1771494710.016616,244693,1.061
1771494710.0257115,244743,1.039
1771494710.1105554,244793,1.042
1771494710.1395993,244843,1.199
1771494710.2169027,244893,0.73
1771494710.2399833,244943,0.954
1771494710.3220673,244993,1.792
1771494710.3598495,245043,0.949
1771494710.4427404,245093,1.385
1771494710.4427404,245143,1.175
1771494710.53161,245193,0.729
1771494710.5421343,245243,0.724
1771494710.6286545,245293,0.818
1771494710.6332479,245343,0.802
1771494710.7323968,245393,1.246
1771494710.7376924,245443,1.235
1771494710.8194401,245493,1.316
1771494710.836413,245543,1.283
1771494710.8903112,245593,0.938
1771494710.9572997,245643,0.859
1771494710.9867218,245693,1.163
1771494711.042134,245743,1.13
1771494711.0746698,245793,0.663
1771494711.1374388,245843,1.339
1771494711.2165973,245893,1.485
1771494711.2387967,245943,0.991
1771494711.296042,245993,1.968
1771494711.343012,246043,0.835
1771494711.3893173,246093,0.958
1771494711.471702,246143,1.174
1771494711.4888413,246193,0.573
1771494711.5568342,246243,0.866
1771494711.58722,246293,0.734
1771494711.6435506,246343,0.799
1771494711.6892438,246393,1.323
1771494711.7401793,246443,0.836
1771494711.8172798,246493,0.349
1771494711.8504956,246543,1.539
1771494711.8964288,246593,0.509
1771494711.978565,246643,0.869
1771494711.9940596,246693,1.233
1771494712.073149,246743,0.844
1771494712.0756893,246793,1.588
1771494712.1841915,246893,1.757
1771494712.2646773,246943,0.684
1771494712.282295,246993,2.0
1771494712.364238,247043,1.492
1771494712.409827,247093,0.454
1771494712.4615753,247143,0.749
1771494712.5063214,247193,1.845
1771494712.5886889,247243,-0.464
1771494712.5886889,247293,0.668
1771494712.6727214,247343,0.974
1771494712.680568,247393,0.829
1771494712.762631,247443,1.405
1771494712.7785985,247493,-0.181
1771494712.8717673,247543,1.45
1771494712.8893044,247593,0.984
1771494712.9342616,247643,0.855
1771494713.0149941,247693,2.0
1771494713.0402238,247743,0.256
1771494713.1021438,247793,0.714
1771494713.1347885,247843,0.93
1771494713.1891267,247893,0.334
